Actual_0,Predicted_0,Lower Confidence Interval_0,Upper Confidence Interval_0,Actual_0.206896552,Predicted_0.206896552,Lower Confidence Interval_0.206896552,Upper Confidence Interval_0.206896552,Actual_0.413793103,Predicted_0.413793103,Lower Confidence Interval_0.413793103,Upper Confidence Interval_0.413793103,Actual_0.620689655,Predicted_0.620689655,Lower Confidence Interval_0.620689655,Upper Confidence Interval_0.620689655,Actual_0.827586207,Predicted_0.827586207,Lower Confidence Interval_0.827586207,Upper Confidence Interval_0.827586207,Actual_1.034482759,Predicted_1.034482759,Lower Confidence Interval_1.034482759,Upper Confidence Interval_1.034482759,Actual_1.24137931,Predicted_1.24137931,Lower Confidence Interval_1.24137931,Upper Confidence Interval_1.24137931,Actual_1.448275862,Predicted_1.448275862,Lower Confidence Interval_1.448275862,Upper Confidence Interval_1.448275862,Actual_1.655172414,Predicted_1.655172414,Lower Confidence Interval_1.655172414,Upper Confidence Interval_1.655172414,Actual_1.862068966,Predicted_1.862068966,Lower Confidence Interval_1.862068966,Upper Confidence Interval_1.862068966,Actual_2.068965517,Predicted_2.068965517,Lower Confidence Interval_2.068965517,Upper Confidence Interval_2.068965517,Actual_2.275862069,Predicted_2.275862069,Lower Confidence Interval_2.275862069,Upper Confidence Interval_2.275862069,Actual_2.482758621,Predicted_2.482758621,Lower Confidence Interval_2.482758621,Upper Confidence Interval_2.482758621,Actual_2.689655172,Predicted_2.689655172,Lower Confidence Interval_2.689655172,Upper Confidence Interval_2.689655172,Actual_2.896551724,Predicted_2.896551724,Lower Confidence Interval_2.896551724,Upper Confidence Interval_2.896551724,Actual_3.103448276,Predicted_3.103448276,Lower Confidence Interval_3.103448276,Upper Confidence Interval_3.103448276,Actual_3.310344828,Predicted_3.310344828,Lower Confidence Interval_3.310344828,Upper Confidence Interval_3.310344828,Actual_3.517241379,Predicted_3.517241379,Lower Confidence Interval_3.517241379,Upper Confidence Interval_3.517241379,Actual_3.724137931,Predicted_3.724137931,Lower Confidence Interval_3.724137931,Upper Confidence Interval_3.724137931,Actual_3.931034483,Predicted_3.931034483,Lower Confidence Interval_3.931034483,Upper Confidence Interval_3.931034483,Actual_4.137931034,Predicted_4.137931034,Lower Confidence Interval_4.137931034,Upper Confidence Interval_4.137931034,Actual_4.344827586,Predicted_4.344827586,Lower Confidence Interval_4.344827586,Upper Confidence Interval_4.344827586,Actual_4.551724138,Predicted_4.551724138,Lower Confidence Interval_4.551724138,Upper Confidence Interval_4.551724138,Actual_4.75862069,Predicted_4.75862069,Lower Confidence Interval_4.75862069,Upper Confidence Interval_4.75862069,Actual_4.965517241,Predicted_4.965517241,Lower Confidence Interval_4.965517241,Upper Confidence Interval_4.965517241,Actual_5.172413793,Predicted_5.172413793,Lower Confidence Interval_5.172413793,Upper Confidence Interval_5.172413793,Actual_5.379310345,Predicted_5.379310345,Lower Confidence Interval_5.379310345,Upper Confidence Interval_5.379310345,Actual_5.586206897,Predicted_5.586206897,Lower Confidence Interval_5.586206897,Upper Confidence Interval_5.586206897,Actual_5.793103448,Predicted_5.793103448,Lower Confidence Interval_5.793103448,Upper Confidence Interval_5.793103448,Actual_6,Predicted_6,Lower Confidence Interval_6,Upper Confidence Interval_6
-3.5337894,-4.760831,-10.004441,0.48277947,-3.0475955,-4.480128,-9.705667,0.7454109,-3.0798817,-4.3178315,-9.529291,0.8936282,-3.0555131,-3.4085782,-8.084258,1.2671024,-2.9491656,-4.289298,-9.2901745,0.71157897,-3.3416653,-5.222036,-9.732066,-0.7120055,-3.36303,-4.5159554,-9.344724,0.31281334,-3.533005,-4.541725,-9.352255,0.2688045,-3.7227142,-4.5449233,-9.434293,0.3444465,-4.308035,-2.9903345,-7.437108,1.4564391,-4.326979,-3.6756706,-8.897531,1.54619,-4.5590906,-3.3319035,-8.613063,1.949256,-4.4828043,-4.18538,-9.729794,1.3590333,-4.543634,-3.961723,-9.489655,1.5662084,-4.821023,-4.865567,-10.282627,0.5514931,-4.7212462,-4.4158883,-9.931844,1.1000673,-4.782516,-5.047296,-10.408568,0.3139772,-5.0462403,-4.873652,-10.276522,0.5292172,-5.160522,-4.688018,-10.090384,0.7143482,-5.1438756,-4.475623,-9.867855,0.9166088,-4.966576,-5.0450964,-10.471083,0.38089082,-4.821023,-5.633016,-10.815563,-0.4504696,-4.838632,-3.8244696,-8.800455,1.1515156,-5.1101384,-5.473331,-10.743838,-0.20282328,-5.086716,-4.972951,-10.371169,0.4252671,-4.793174,-5.541198,-10.790266,-0.2921299,-4.7121983,-4.263041,-9.354779,0.8286973,-4.5850267,-5.604679,-10.826055,-0.38330403,-4.4056077,-4.1497293,-9.0212145,0.7217562,-4.177832,-4.834489,-10.07349,0.4045126
-8.430626,-9.212121,-12.73098,-5.6932626,-8.316953,-9.066343,-12.700008,-5.4326787,-8.208309,-8.818618,-12.292552,-5.344684,-7.5734887,-8.6033325,-11.784752,-5.421912,-6.485452,-7.752875,-10.623187,-4.8825626,-7.1420646,-8.502558,-11.588082,-5.4170337,-7.8268137,-8.007954,-11.434353,-4.5815535,-8.31158,-8.417716,-12.399963,-4.435469,-8.382999,-8.860353,-13.292829,-4.4278784,-8.688246,-9.912041,-14.167946,-5.656135,-8.679853,-9.371334,-14.157953,-4.584714,-8.6575775,-9.956078,-14.6491,-5.2630544,-8.705534,-7.8323812,-11.710529,-3.9542332,-8.493495,-8.815704,-13.529503,-4.1019053,-8.667562,-9.346066,-14.116847,-4.5752864,-8.507239,-10.076169,-14.551387,-5.6009502,-8.518558,-10.094195,-14.481259,-5.707133,-8.614394,-9.458825,-13.980321,-4.9373283,-8.457174,-8.842755,-13.098653,-4.5868573,-8.536107,-9.104053,-13.434751,-4.7733545,-8.638272,-9.349688,-13.688767,-5.0106077,-8.465974,-8.945284,-13.0249815,-4.865586,-8.405607,-9.827491,-14.094175,-5.5608063,-8.493495,-10.244751,-14.2713995,-6.2181025,-8.518558,-10.473584,-14.328736,-6.618431,-8.453457,-9.81723,-13.877128,-5.7573314,-8.543634,-10.018679,-13.996202,-6.041156,-8.546681,-9.601924,-13.540862,-5.6629863,-8.334419,-9.958494,-13.61478,-6.302208,-8.341035,-9.396695,-12.966212,-5.827178
-6.371611,-6.1522818,-8.792772,-3.511792,-6.4248123,-5.5583997,-8.174016,-2.9427838,-6.3214817,-6.0023484,-8.825299,-3.1793978,-6.1018233,-4.953867,-7.8680434,-2.0396912,-5.4828043,-5.837805,-8.623106,-3.0525036,-5.525784,-5.3458185,-8.329136,-2.3625011,-5.454693,-4.8177934,-7.8783712,-1.7572155,-4.89279,-5.869773,-8.6864195,-3.0531259,-4.1007266,-4.827731,-7.964949,-1.6905128,-3.684294,-4.7877197,-7.733103,-1.842336,-4.248721,-5.5723515,-8.340118,-2.804585,-5.145694,-5.2950163,-7.620268,-2.9697647,-5.293282,-5.862994,-8.186868,-3.5391212,-5.5228786,-5.7712812,-7.9405556,-3.6020074,-5.528708,-6.1027,-8.186057,-4.019343,-5.761954,-6.2583575,-8.17679,-4.339925,-6.0254884,-6.335181,-8.253048,-4.4173145,-6.194499,-6.2498603,-8.116058,-4.3836627,-6.2708354,-6.278259,-8.213292,-4.3432255,-6.2848325,-6.2323785,-8.156494,-4.3082623,-6.621602,-6.483029,-8.440443,-4.5256143,-6.3809066,-6.4180574,-8.400867,-4.4352484,-6.6655464,-6.465958,-8.438496,-4.49342,-6.555955,-6.796154,-8.742244,-4.8500643,-6.8041005,-6.5227213,-8.529119,-4.5163236,-6.958607,-6.7530236,-8.742149,-4.7638984,-7.0329204,-6.4381847,-8.459477,-4.4168916,-7.1837587,-6.3995647,-8.331046,-4.468084,-7.2676063,-6.6012855,-8.569718,-4.6328526,-7.10902,-6.595983,-8.773407,-4.4185586
-7.1706963,-8.028235,-10.2598915,-5.796579,-7.304518,-8.253468,-10.660922,-5.8460126,-7.371611,-8.008737,-10.478203,-5.5392714,-7.2494917,-8.15926,-10.516452,-5.8020673,-6.417937,-7.7069826,-9.719047,-5.694918,-5.3467875,-7.7426085,-9.75031,-5.734907,-5.74958,-8.128117,-10.121023,-6.135211,-4.737549,-7.6059604,-9.977544,-5.234377,-4.809668,-8.219279,-10.764316,-5.6742435,-4.400117,-7.831815,-10.566022,-5.0976076,-4.6840296,-7.9178033,-10.7460165,-5.08959,-5.0013046,-8.312559,-11.335642,-5.2894754,-5.353596,-7.8289886,-10.780339,-4.877638,-5.3809066,-8.732658,-12.059893,-5.4054246,-5.036212,-8.439736,-11.658,-5.2214723,-5.560667,-9.50657,-12.35285,-6.6602893,-5.417937,-8.952136,-12.2402115,-5.664062,-5.747147,-9.017744,-12.2889185,-5.74657,-5.415669,-8.861242,-12.022151,-5.700333,-5.756962,-8.599291,-11.661459,-5.537122,-6.057496,-9.485648,-12.237701,-6.733595,-5.7144427,-8.809944,-11.812561,-5.8073273,-5.8632793,-8.54311,-11.379721,-5.706499,-6.2620125,-9.131112,-12.027661,-6.234562,-6.240332,-9.00103,-11.868257,-6.133804,-6.042872,-8.464437,-11.080342,-5.84853,-6.4134126,-9.045762,-11.92083,-6.1706944,-6.28735,-9.299239,-12.0082445,-6.5902333,-7.1444807,-9.342783,-11.967498,-6.7180686,-7.335358,-8.53422,-10.986871,-6.0815687
-6.6819367,-4.945931,-9.809724,-0.08213714,-6.0,-5.601043,-10.33937,-0.8627167,-5.9871626,-4.675249,-9.703329,0.35282996,-6.070581,-4.8810134,-9.927998,0.16597047,-6.120331,-4.032519,-9.03258,0.9675423,-6.3018994,-3.6807892,-8.673732,1.3121535,-5.966576,-4.669199,-9.633502,0.2951041,-5.798603,-3.5537894,-8.234322,1.1267422,-5.686133,-4.5978994,-9.36709,0.17129168,-5.497573,-5.175034,-9.561966,-0.7881025,-5.1951795,-5.215333,-9.625429,-0.8052371,-4.471083,-4.4044213,-8.923696,0.11485246,-4.2276783,-4.6809716,-9.208453,-0.15348935,-4.7772837,-4.970751,-9.4381075,-0.5033936,-5.3053946,-5.928502,-9.811611,-2.0453935,-4.79588,-5.5999117,-9.805953,-1.3938707,-5.229148,-4.3952265,-8.589242,-0.20121099,-5.229148,-5.754852,-9.950679,-1.559024,-5.8996296,-5.789281,-10.071952,-1.5066091,-5.316053,-5.568598,-10.122934,-1.0142608,-5.251812,-5.394184,-10.028257,-0.76011086,-5.860121,-5.0465536,-9.574964,-0.5181438,-5.3936186,-5.0662208,-9.636762,-0.49567977,-5.790485,-6.4550724,-10.419496,-2.4906497,-5.931814,-4.4510655,-8.686089,-0.21604216,-5.798603,-4.242554,-8.255489,-0.22961941,-6.335358,-5.1869082,-9.748594,-0.6252216,-6.5157003,-5.413256,-10.0692835,-0.7572283,-6.8181562,-5.5080056,-10.162198,-0.8538134,-7.094204,-6.087447,-10.476818,-1.6980765
-5.59176,-6.70932,-8.611692,-4.806948,-5.869666,-6.64806,-8.116825,-5.179295,-5.9244533,-6.5169697,-7.7659187,-5.2680206,-5.950782,-6.3717823,-7.3322635,-5.4113016,-5.943095,-6.2021008,-7.175278,-5.228923,-5.920819,-5.889954,-7.1816263,-4.598282,-5.8860564,-5.866522,-7.463003,-4.2700405,-5.5800443,-5.6145144,-7.5592365,-3.6697924,-5.21467,-5.7599287,-8.123028,-3.3968294,-4.7447276,-5.124205,-8.130358,-2.1180518,-4.88941,-5.1729465,-8.496047,-1.8498456,-4.2596374,-4.930356,-8.473462,-1.3872509,-4.064997,-5.1151276,-9.135553,-1.0947015,-4.1739254,-4.9051704,-9.080615,-0.72972625,-4.1186156,-4.249993,-8.422481,-0.07750424,-4.3400836,-4.5836086,-8.806366,-0.3608521,-4.5421185,-5.226341,-9.659637,-0.79304457,-4.9829664,-5.732616,-9.990622,-1.47461,-4.7121983,-5.1367974,-9.618287,-0.6553079,-4.9746943,-4.9996724,-9.419235,-0.58010864,-5.056011,-6.3781476,-10.141246,-2.615049,-5.0731435,-5.8042316,-10.0315895,-1.5768734,-5.326979,-5.2172904,-9.507436,-0.9271454,-5.3675427,-5.946267,-10.028229,-1.8643051,-5.39794,-5.440237,-9.455795,-1.424678,-5.4534574,-6.0790114,-9.976487,-2.1815357,-5.9706163,-6.4750566,-10.140978,-2.8091354,-6.1586404,-5.8047376,-9.657462,-1.9520124,-6.2749057,-5.24339,-8.645738,-1.8410428,-6.1325326,-5.3604054,-8.4456415,-2.2751696
-7.275724,-9.206728,-12.715577,-5.697879,-7.172631,-8.578753,-11.803694,-5.3538146,-7.1561446,-8.7890415,-11.876436,-5.7016463,-6.363512,-8.834299,-11.762983,-5.905614,-6.484126,-8.234619,-11.3293705,-5.139868,-7.0,-8.455111,-11.461142,-5.4490795,-7.1487417,-7.701398,-10.656707,-4.7460885,-7.610834,-9.011459,-12.167161,-5.855758,-7.879426,-8.164648,-11.844907,-4.4843893,-8.354578,-9.047453,-12.906958,-5.1879487,-8.251038,-8.804497,-12.93318,-4.6758137,-8.478862,-8.758476,-13.112195,-4.4047575,-8.145694,-8.448241,-12.812913,-4.08357,-8.47237,-8.067667,-12.075392,-4.059942,-7.9914,-9.08449,-13.765394,-4.403587,-7.756962,-8.943891,-13.567679,-4.320101,-8.153045,-9.230763,-13.881593,-4.5799346,-8.607303,-10.171797,-14.563209,-5.7803855,-8.88941,-9.817057,-14.450261,-5.183852,-9.071604,-9.637125,-14.266967,-5.0072837,-9.238824,-9.700365,-14.344786,-5.055945,-9.275724,-8.846808,-13.111069,-4.5825486,-9.430626,-9.350449,-13.928701,-4.772196,-9.665546,-9.808972,-14.402169,-5.215776,-9.935542,-9.420622,-13.986731,-4.8545146,-9.931814,-10.089072,-14.653526,-5.5246167,-9.677781,-10.067125,-14.563438,-5.5708127,-9.342944,-9.389662,-13.680413,-5.0989103,-8.931814,-10.411051,-14.378444,-6.443658,-8.211124,-9.769905,-13.691356,-5.848454
-7.403403,-7.55344,-8.091511,-7.0153694,-7.046724,-7.4813657,-7.9029746,-7.059757,-6.5243287,-7.244059,-7.487066,-7.0010524,-6.7721133,-6.888075,-6.8918047,-6.8843455,-6.7144427,-6.790334,-6.908957,-6.671712,-6.823909,-6.7905645,-7.0312114,-6.549918,-6.5934596,-6.7259755,-6.8930554,-6.5588956,-5.7520266,-6.6757913,-6.703514,-6.648068,-5.5016894,-6.6908827,-6.7143793,-6.667386,-5.9956784,-6.7516108,-6.7759576,-6.7272635,-6.576754,-6.848051,-6.9878454,-6.7082567,-6.603801,-7.005809,-7.347497,-6.6641207,-6.7212462,-7.163433,-7.625915,-6.7009516,-7.4634414,-7.118075,-7.565522,-6.6706276,-7.474955,-7.1885858,-7.609559,-6.7676125,-7.621602,-7.36537,-7.8032193,-6.9275208,-7.5850267,-7.416305,-7.899948,-6.9326615,-7.7166986,-7.5036244,-7.9644938,-7.0427547,-7.559091,-7.614581,-8.056927,-7.1722355,-7.8827286,-7.653642,-8.160019,-7.1472654,-7.982967,-7.795884,-8.105279,-7.486489,-7.8181562,-7.7476315,-8.185396,-7.309867,-7.943095,-7.747478,-8.153524,-7.3414316,-8.386158,-7.8232093,-8.24656,-7.3998585,-8.245651,-7.6923304,-8.055992,-7.3286686,-8.178487,-7.9057174,-8.367892,-7.443543,-8.164944,-7.8637757,-8.313458,-7.414093,-8.296709,-7.7991734,-8.165429,-7.4329176,-8.288193,-7.9858127,-8.3749075,-7.5967174,-8.033389,-7.9571137,-8.459714,-7.454513
-13.519993,-8.961018,-11.716687,-6.2053485,-13.5157,-8.605485,-11.293487,-5.917482,-13.231361,-8.258244,-10.827598,-5.6888885,-12.681937,-8.169069,-10.795172,-5.5429664,-12.064493,-7.9935102,-10.593516,-5.393503,-11.801343,-8.065432,-10.672314,-5.4585495,-12.195861,-7.9732623,-10.69972,-5.2468038,-12.435334,-8.148957,-11.199553,-5.098361,-11.841638,-8.803798,-11.971189,-5.6364074,-12.033858,-8.327742,-11.920853,-4.73463,-11.603801,-9.034323,-12.790432,-5.2782135,-11.454693,-8.413712,-12.370427,-4.456997,-11.492144,-9.336621,-13.440096,-5.233146,-11.480172,-9.625818,-13.669875,-5.581762,-11.924453,-8.680831,-12.852001,-4.509661,-11.69037,-9.589132,-13.752707,-5.4255576,-11.804101,-9.251408,-13.5006,-5.0022144,-11.573489,-9.705086,-13.809463,-5.600709,-11.659556,-9.782611,-13.907159,-5.658063,-11.471084,-9.824175,-13.917811,-5.730539,-11.573489,-9.436046,-13.5380945,-5.3339977,-11.759451,-9.47466,-13.554598,-5.394722,-12.20204,-9.322341,-13.391232,-5.2534494,-11.67162,-10.119508,-13.957572,-6.2814426,-11.764472,-9.567087,-13.595839,-5.5383363,-11.974694,-9.371808,-13.323457,-5.4201593,-11.928118,-9.367079,-13.274498,-5.4596586,-11.872895,-9.543434,-13.362353,-5.7245154,-12.559091,-9.709637,-13.298261,-6.1210127,-13.248721,-9.899289,-12.911231,-6.887347
-6.879426,-5.846695,-8.574285,-3.1191053,-7.543634,-6.951224,-8.632956,-5.2694926,-7.5850267,-5.9690533,-8.115739,-3.8223681,-7.248721,-5.620467,-7.530927,-3.7100074,-6.931814,-5.8144608,-7.6857686,-3.9431531,-6.856985,-5.577558,-7.5883307,-3.566785,-6.452225,-5.4555078,-7.6624484,-3.248567,-6.5622497,-5.511504,-7.8728476,-3.1501603,-5.7544875,-5.6633253,-8.2692,-3.0574503,-5.5287085,-5.128778,-8.126443,-2.1311128,-4.725842,-5.2347918,-8.430989,-2.038594,-4.630784,-5.427426,-8.630274,-2.224578,-4.6716204,-5.4005194,-8.773527,-2.0275114,-4.703335,-4.7138386,-8.06587,-1.3618073,-4.886057,-5.7059546,-9.383488,-2.028421,-5.0925884,-5.9471803,-9.5732355,-2.3211253,-4.798603,-5.5014577,-9.310646,-1.6922698,-5.008331,-6.174488,-9.5622635,-2.7867126,-5.046724,-4.9622126,-8.513603,-1.410822,-5.199283,-6.164928,-9.5649805,-2.764875,-5.0851283,-4.8343425,-7.917651,-1.7510333,-4.9956784,-5.900054,-9.498591,-2.301517,-5.008774,-6.321544,-9.6972,-2.945889,-5.161781,-6.403686,-9.666573,-3.1408,-5.097997,-6.2516384,-9.649578,-2.8536983,-5.686133,-6.013604,-9.330093,-2.6971154,-5.74958,-5.812846,-9.21275,-2.4129415,-5.686133,-6.2010937,-9.561298,-2.840889,-6.0026135,-6.32006,-9.6233,-3.0168202,-5.377786,-6.5968375,-9.561777,-3.6318982
-7.829738,-6.9993777,-7.7182107,-6.280545,-7.3391347,-6.91862,-7.69199,-6.1452503,-7.0952845,-6.9475956,-7.5803547,-6.3148365,-7.0958257,-6.3216386,-6.994104,-5.6491737,-7.180456,-6.41894,-7.1916842,-5.6461954,-6.9469213,-6.238087,-7.197272,-5.2789025,-6.6675615,-6.1465626,-7.398069,-4.8950562,-6.571865,-5.9132714,-7.450206,-4.3763375,-6.2175274,-5.606618,-7.2532997,-3.9599366,-5.9625735,-5.92965,-7.7766657,-4.0826344,-6.391474,-5.880625,-7.7516003,-4.009649,-6.6126103,-5.8253007,-7.524155,-4.1264467,-6.330683,-5.8735895,-7.572132,-4.1750474,-6.545155,-6.1379766,-7.7837567,-4.492196,-6.5867004,-6.178174,-7.907772,-4.448576,-6.5228786,-6.133463,-7.75957,-4.5073557,-6.701147,-6.65012,-8.133544,-5.1666956,-6.4202166,-6.486657,-8.063919,-4.909395,-6.730487,-6.8308353,-8.366605,-5.2950654,-6.703335,-6.7406654,-8.349451,-5.1318793,-6.9829664,-6.8051662,-8.392929,-5.217404,-6.8728952,-6.551068,-8.118045,-4.984091,-6.829738,-6.579754,-8.169651,-4.9898567,-7.278189,-6.8026905,-8.378255,-5.227126,-7.14752,-7.1005063,-8.507657,-5.6933556,-7.161151,-6.7955394,-8.193375,-5.3977036,-7.154902,-6.824084,-8.198835,-5.449332,-7.419075,-6.9814205,-8.419642,-5.5431986,-7.581699,-7.11383,-8.343191,-5.8844695,-7.59176,-7.0599585,-8.060466,-6.0594516
-8.206908,-10.439359,-14.634696,-6.2440214,-8.218963,-10.161431,-14.476714,-5.846149,-8.176526,-10.173377,-14.267476,-6.079277,-8.134304,-9.4588175,-13.763886,-5.153749,-7.7351823,-9.004224,-13.231969,-4.7764792,-7.950782,-8.742352,-13.013378,-4.4713244,-8.356547,-9.070441,-13.57305,-4.5678315,-8.7189665,-9.041879,-13.924712,-4.1590466,-9.022734,-9.721499,-14.783378,-4.6596212,-9.449772,-9.355642,-14.714942,-3.9963431,-9.270835,-9.4435835,-14.883645,-4.003522,-9.182434,-9.566253,-15.16186,-3.9706445,-9.47237,-9.697789,-15.464601,-3.930978,-9.376751,-10.343916,-16.04684,-4.6409926,-9.122053,-9.5264015,-15.209794,-3.8430107,-9.287351,-9.32321,-14.900275,-3.7461436,-9.41005,-9.099997,-14.467274,-3.732719,-9.364516,-9.980528,-15.572537,-4.3885183,-9.44855,-9.997319,-15.48941,-4.505228,-9.360514,-10.566042,-15.902614,-5.2294703,-9.326979,-10.572379,-15.825519,-5.319239,-9.333482,-10.847432,-15.908304,-5.7865596,-9.280669,-11.14927,-16.012844,-6.2856975,-9.455932,-10.373464,-15.575897,-5.171029,-9.392545,-9.906448,-15.13025,-4.6826477,-9.404504,-10.397069,-15.533186,-5.2609515,-9.202041,-10.390721,-15.487649,-5.293793,-9.093126,-10.120707,-15.124162,-5.1172504,-9.097453,-10.128495,-14.955349,-5.3016424,-8.815309,-9.925497,-14.580091,-5.270902
-8.625252,-7.884362,-9.050104,-6.718621,-8.361511,-7.8002934,-8.83608,-6.764508,-8.069051,-7.4786744,-8.365913,-6.591436,-7.701147,-7.187912,-7.8654003,-6.5104237,-7.559091,-6.9128504,-7.5754294,-6.250272,-7.308035,-7.152156,-7.975196,-6.329116,-7.3575354,-6.9129114,-7.5216947,-6.3041286,-7.623423,-6.8785806,-7.280048,-6.4771137,-7.779892,-6.8417544,-7.104429,-6.57908,-7.530178,-6.8171425,-7.001353,-6.6329317,-7.74958,-6.9209013,-7.184529,-6.6572742,-7.6903696,-7.0630083,-7.4782434,-6.6477737,-7.9065785,-7.1937838,-7.7624645,-6.625103,-8.122053,-7.3572907,-7.98557,-6.7290115,-8.070581,-7.314212,-7.979197,-6.649226,-8.049149,-7.4102974,-8.179979,-6.6406155,-7.7772837,-7.6315503,-8.468532,-6.794569,-7.8416376,-7.6672044,-8.512374,-6.822035,-7.876148,-7.6894493,-8.525726,-6.853172,-7.931814,-7.717189,-8.562527,-6.8718505,-8.249492,-7.781106,-8.646001,-6.916211,-8.458421,-7.8788486,-8.769254,-6.988444,-8.3316145,-7.974591,-8.802173,-7.147009,-8.58838,-7.9317117,-8.751072,-7.112352,-8.438899,-8.016543,-8.8636465,-7.169441,-8.431798,-7.996688,-8.828843,-7.164532,-8.361511,-8.105417,-8.960673,-7.2501616,-8.69037,-8.009197,-8.83067,-7.1877236,-9.277366,-8.042498,-8.877253,-7.207742,-9.007889,-8.342597,-9.374723,-7.3104696
-3.9691534,-4.225084,-11.237468,2.7873006,-3.9578972,-4.154709,-11.279699,2.9702826,-3.7963498,-3.0945897,-10.576467,4.387288,-3.4721212,-1.9481305,-9.388119,5.4918585,-3.0145392,-2.5272837,-10.321159,5.2665915,-3.24483,-2.3594222,-10.343263,5.6244183,-3.1129236,-2.6812196,-10.813803,5.451364,-3.1998818,-2.2813869,-10.412609,5.849836,-2.976713,-3.1116142,-11.252479,5.0292506,-3.2711692,-1.98565,-9.957602,5.9863014,-3.5717955,-2.9540439,-10.830236,4.922148,-3.6165113,-2.740508,-10.348112,4.867095,-3.765832,-3.9954317,-11.263288,3.2724235,-4.045275,-2.4014745,-9.235291,4.432341,-3.9001398,-2.504528,-9.305205,4.296149,-3.7888632,-4.3797674,-11.226181,2.4666464,-4.0856566,-3.578008,-10.264664,3.1086478,-4.308035,-4.3273025,-10.969579,2.3149729,-4.2027326,-3.4252439,-9.951928,3.1014407,-4.192465,-3.4367156,-10.044728,3.171297,-4.0530567,-4.5095534,-11.150432,2.1313248,-4.2284126,-5.5095325,-11.705683,0.68661773,-4.0034885,-5.2165484,-11.682154,1.2490565,-4.3297544,-4.646905,-11.279206,1.9853972,-4.434152,-4.592282,-11.423793,2.2392292,-4.3410354,-3.3708897,-9.783727,3.0419483,-4.011441,-4.615273,-11.487434,2.2568884,-4.14691,-4.3589087,-11.1784115,2.4605942,-4.2806687,-4.8001223,-11.551374,1.9511302,-3.763148,-4.009202,-10.779988,2.7615845
-10.545156,-9.071926,-13.484157,-4.659696,-10.512862,-9.801171,-14.451835,-5.150509,-10.116906,-9.436928,-14.1796055,-4.6942496,-9.480172,-9.226445,-13.5644045,-4.888487,-9.441292,-8.509373,-12.554033,-4.464711,-8.91364,-7.8727746,-11.671261,-4.074289,-9.236572,-9.218857,-13.53189,-4.9058237,-9.623423,-9.2523775,-14.059765,-4.4449906,-9.68403,-9.253916,-14.493964,-4.0138674,-10.032452,-9.443439,-14.982891,-3.9039855,-10.3019,-9.591459,-15.334954,-3.8479633,-10.234331,-9.721306,-15.635076,-3.8075352,-10.667562,-10.829161,-16.764376,-4.8939447,-10.66354,-10.649903,-16.865482,-4.4343243,-10.896196,-9.455505,-15.573527,-3.3374836,-11.131355,-10.150573,-16.40194,-3.8992043,-11.082495,-10.182631,-16.342655,-4.022607,-11.166853,-11.092696,-16.870728,-5.314665,-11.2732725,-10.222643,-16.177088,-4.2681975,-11.5157,-9.995342,-15.926449,-4.0642357,-11.1174755,-10.785652,-16.396112,-5.1751924,-11.219683,-10.547228,-16.228424,-4.86603,-11.025028,-9.744952,-15.314641,-4.1752634,-11.554396,-9.714615,-15.102978,-4.326253,-11.406714,-9.982166,-15.377735,-4.5865984,-11.300162,-10.507337,-15.848118,-5.1665554,-11.408936,-10.204912,-15.458506,-4.9513187,-11.136677,-9.681133,-14.704391,-4.6578765,-11.367543,-9.904694,-14.733282,-5.0761056,-11.305395,-10.15744,-14.798182,-5.5166993
-9.514278,-9.009184,-13.743212,-4.2751565,-9.69897,-9.228335,-14.085753,-4.3709173,-9.725842,-9.476042,-14.29898,-4.653103,-9.303643,-8.985088,-13.739512,-4.230664,-9.099633,-9.50278,-14.15433,-4.8512297,-8.677781,-8.5122,-13.164719,-3.8596814,-7.79588,-9.484004,-14.241267,-4.7267394,-8.694649,-8.7056875,-13.8410225,-3.5703533,-9.519993,-9.188632,-14.833626,-3.543639,-9.826814,-9.930742,-15.845833,-4.015651,-9.754487,-9.802836,-15.980069,-3.6256034,-9.468521,-10.560937,-16.796242,-4.325632,-9.735183,-9.723558,-16.157467,-3.289651,-9.8041,-10.449005,-16.961891,-3.9361207,-10.0629835,-9.246052,-15.467853,-3.0242505,-9.821023,-10.561207,-16.977947,-4.1444674,-9.74958,-10.903326,-17.140429,-4.6662235,-9.603801,-10.325094,-16.624138,-4.0260506,-9.667562,-9.738041,-15.812852,-3.6632297,-9.563837,-10.9895315,-17.035625,-4.943439,-9.89279,-10.690442,-16.729128,-4.6517577,-9.931814,-10.9907,-16.861952,-5.1194477,-9.769551,-11.626194,-17.13043,-6.1219587,-9.424812,-10.740753,-16.6249,-4.856606,-9.847712,-10.774288,-16.659075,-4.8895025,-9.782516,-11.3070755,-16.843948,-5.770203,-10.104025,-11.2803755,-16.75481,-5.80594,-9.759451,-10.962973,-16.459423,-5.4665217,-9.616184,-10.15016,-15.535595,-4.7647257,-9.655608,-10.181527,-15.361485,-5.00157
